"numOfPoints","duration","displacement","directionVector_x","directionVector_y","segmentStartPoint_x","segmentStartPoint_y","segmentEndPoint_x","segmentEndPoint_y"
"2","0.0308074951171875","0.0","0.0","0.0","1564.0","520.0","1564.0","520.0"
"4","0.09648871421813965","11.0","0.0","-11.0","1564.0","520.0","1564.0","509.0"
"2","0.031033992767333984","0.0","0.0","0.0","1564.0","509.0","1564.0","509.0"
"4","0.11000585556030273","7.615773105863909","7.0","-3.0","1564.0","509.0","1571.0","506.0"
"2","0.030988216400146484","0.0","0.0","0.0","1571.0","506.0","1571.0","506.0"
"2","0.032135725021362305","0.0","0.0","0.0","1571.0","506.0","1571.0","506.0"
"2","0.03187203407287598","0.0","0.0","0.0","1571.0","506.0","1571.0","506.0"
"4","0.09438705444335938","5.830951894845301","5.0","-3.0","1571.0","506.0","1576.0","503.0"
"2","0.03197932243347168","0.0","0.0","0.0","1576.0","503.0","1576.0","503.0"
"2","0.031139850616455078","0.0","0.0","0.0","1576.0","503.0","1576.0","503.0"
"2","0.030811309814453125","0.0","0.0","0.0","1576.0","503.0","1576.0","503.0"
"2","0.03099656105041504","0.0","0.0","0.0","1576.0","503.0","1576.0","503.0"
"2","0.03078627586364746","0.0","0.0","0.0","1576.0","503.0","1576.0","503.0"
"2","0.031943321228027344","0.0","0.0","0.0","1576.0","503.0","1576.0","503.0"
"2","0.030794143676757812","0.0","0.0","0.0","1576.0","503.0","1576.0","503.0"
"2","0.03153824806213379","0.0","0.0","0.0","1576.0","503.0","1576.0","503.0"
"2","0.03158998489379883","0.0","0.0","0.0","1576.0","503.0","1576.0","503.0"
"2","0.030946016311645508","0.0","0.0","0.0","1576.0","503.0","1576.0","503.0"
"2","0.030904531478881836","0.0","0.0","0.0","1576.0","503.0","1576.0","503.0"
"2","0.030741453170776367","0.0","0.0","0.0","1576.0","503.0","1576.0","503.0"
"2","0.03099536895751953","0.0","0.0","0.0","1576.0","503.0","1576.0","503.0"
"2","0.03098440170288086","0.0","0.0","0.0","1576.0","503.0","1576.0","503.0"
"2","0.030669450759887695","0.0","0.0","0.0","1576.0","503.0","1576.0","503.0"
"2","0.03098154067993164","0.0","0.0","0.0","1576.0","503.0","1576.0","503.0"
"2","0.030835628509521484","0.0","0.0","0.0","1576.0","503.0","1576.0","503.0"
"2","0.03249168395996094","0.0","0.0","0.0","1576.0","503.0","1576.0","503.0"
"2","0.030980348587036133","0.0","0.0","0.0","1576.0","503.0","1576.0","503.0"
"2","0.03115081787109375","0.0","0.0","0.0","1576.0","503.0","1576.0","503.0"
"2","0.03098320960998535","0.0","0.0","0.0","1576.0","503.0","1576.0","503.0"
"2","0.03148627281188965","0.0","0.0","0.0","1576.0","503.0","1576.0","503.0"
"2","0.031203508377075195","0.0","0.0","0.0","1576.0","503.0","1576.0","503.0"
"2","0.031534433364868164","0.0","0.0","0.0","1576.0","503.0","1576.0","503.0"
"2","0.032981157302856445","0.0","0.0","0.0","1576.0","503.0","1576.0","503.0"
"2","0.041974544525146484","0.0","0.0","0.0","1576.0","503.0","1576.0","503.0"
"2","0.06395840644836426","0.0","0.0","0.0","1576.0","503.0","1576.0","503.0"
"2","0.03130817413330078","0.0","0.0","0.0","1576.0","503.0","1576.0","503.0"
"2","0.031853437423706055","0.0","0.0","0.0","1576.0","503.0","1576.0","503.0"
"2","0.030981063842773438","0.0","0.0","0.0","1576.0","503.0","1576.0","503.0"
"2","0.030978679656982422","0.0","0.0","0.0","1576.0","503.0","1576.0","503.0"
"2","0.031980037689208984","0.0","0.0","0.0","1576.0","503.0","1576.0","503.0"
"2","0.03297924995422363","0.0","0.0","0.0","1576.0","503.0","1576.0","503.0"
"2","0.0339810848236084","0.0","0.0","0.0","1576.0","503.0","1576.0","503.0"
"2","0.03198122978210449","0.0","0.0","0.0","1576.0","503.0","1576.0","503.0"
"2","0.03197884559631348","0.0","0.0","0.0","1576.0","503.0","1576.0","503.0"
"2","0.03198051452636719","0.0","0.0","0.0","1576.0","503.0","1576.0","503.0"
"2","0.03097987174987793","0.0","0.0","0.0","1576.0","503.0","1576.0","503.0"
"2","0.031980037689208984","0.0","0.0","0.0","1576.0","503.0","1576.0","503.0"
"2","0.03297829627990723","0.0","0.0","0.0","1576.0","503.0","1576.0","503.0"
"2","0.03597831726074219","0.0","0.0","0.0","1576.0","503.0","1576.0","503.0"
"2","0.03797769546508789","0.0","0.0","0.0","1576.0","503.0","1576.0","503.0"
"2","0.03397989273071289","0.0","0.0","0.0","1576.0","503.0","1576.0","503.0"
"2","0.03397703170776367","0.0","0.0","0.0","1576.0","503.0","1576.0","503.0"
"2","0.04597043991088867","0.0","0.0","0.0","1576.0","503.0","1576.0","503.0"
"2","0.04597210884094238","0.0","0.0","0.0","1576.0","503.0","1576.0","503.0"
"2","0.03197932243347168","0.0","0.0","0.0","1576.0","503.0","1576.0","503.0"
"2","0.030981063842773438","0.0","0.0","0.0","1576.0","503.0","1576.0","503.0"
